timestamp,Heading (Yaw),Pitch,Roll
1675451409,0.760000,-0.180000,0.990000
1675451409,0.760000,-0.170000,0.990000
1675451409,0.770000,-0.160000,0.990000
1675451409,0.780000,-0.150000,0.980000
1675451409,0.780000,-0.150000,0.980000
1675451409,0.780000,-0.140000,0.980000
1675451409,0.770000,-0.140000,0.980000
1675451409,0.760000,-0.140000,0.990000
1675451409,0.750000,-0.150000,0.990000
1675451409,0.750000,-0.150000,0.990000
1675451409,0.760000,-0.150000,0.980000
1675451409,0.770000,-0.160000,0.980000
1675451409,0.770000,-0.160000,0.990000
1675451409,0.780000,-0.160000,0.990000
1675451409,0.780000,-0.170000,0.990000
1675451409,0.780000,-0.170000,0.990000
1675451409,0.780000,-0.180000,0.980000
1675451409,0.780000,-0.180000,0.980000
1675451409,0.780000,-0.180000,0.970000
1675451409,0.780000,-0.180000,0.970000
1675451409,0.780000,-0.180000,0.970000
1675451409,0.770000,-0.170000,0.980000
1675451409,0.770000,-0.160000,0.990000
1675451409,0.770000,-0.150000,1.000000
1675451409,0.770000,-0.140000,1.010000
1675451409,0.760000,-0.140000,1.020000
1675451409,0.760000,-0.140000,1.010000
1675451409,0.750000,-0.140000,1.010000
1675451409,0.750000,-0.130000,1.010000
1675451409,0.740000,-0.130000,1.010000
1675451409,0.740000,-0.130000,1.010000
1675451409,0.740000,-0.130000,1.020000
1675451409,0.750000,-0.130000,1.020000
1675451409,0.750000,-0.130000,1.030000
1675451409,0.750000,-0.130000,1.030000
1675451409,0.750000,-0.130000,1.040000
1675451409,0.750000,-0.130000,1.040000
1675451409,0.740000,-0.130000,1.040000
1675451409,0.740000,-0.140000,1.040000
1675451409,0.730000,-0.140000,1.040000
1675451409,0.730000,-0.140000,1.040000
1675451409,0.720000,-0.150000,1.060000
1675451409,0.730000,-0.150000,1.060000
1675451409,0.730000,-0.160000,1.070000
1675451409,0.740000,-0.160000,1.080000
1675451409,0.740000,-0.170000,1.080000
1675451409,0.750000,-0.160000,1.080000
1675451409,0.750000,-0.150000,1.080000
1675451409,0.750000,-0.150000,1.080000
1675451409,0.750000,-0.150000,1.080000
1675451409,0.750000,-0.140000,1.080000
1675451409,0.760000,-0.140000,1.080000
1675451409,0.760000,-0.140000,1.080000
1675451409,0.770000,-0.140000,1.070000
1675451409,0.770000,-0.140000,1.070000
1675451409,0.780000,-0.140000,1.070000
1675451409,0.770000,-0.150000,1.070000
1675451409,0.770000,-0.150000,1.070000
1675451409,0.780000,-0.150000,1.060000
1675451409,0.790000,-0.150000,1.060000
1675451409,0.800000,-0.150000,1.050000
1675451409,0.800000,-0.150000,1.050000
1675451409,0.800000,-0.150000,1.050000
1675451409,0.800000,-0.150000,1.050000
1675451409,0.800000,-0.150000,1.050000
1675451409,0.790000,-0.150000,1.060000
1675451409,0.790000,-0.150000,1.060000
1675451409,0.780000,-0.150000,1.070000
1675451409,0.780000,-0.150000,1.070000
1675451409,0.770000,-0.160000,1.070000
1675451409,0.770000,-0.160000,1.080000
1675451409,0.760000,-0.160000,1.070000
1675451409,0.760000,-0.150000,1.070000
1675451409,0.760000,-0.150000,1.070000
1675451409,0.760000,-0.150000,1.060000
1675451409,0.760000,-0.140000,1.060000
1675451409,0.760000,-0.140000,1.060000
1675451409,0.760000,-0.150000,1.070000
1675451409,0.750000,-0.150000,1.070000
1675451409,0.750000,-0.150000,1.070000
1675451409,0.750000,-0.150000,1.070000
1675451409,0.740000,-0.160000,1.070000
1675451409,0.730000,-0.170000,1.080000
1675451409,0.720000,-0.180000,1.080000
1675451409,0.720000,-0.180000,1.080000
1675451409,0.710000,-0.190000,1.080000
1675451409,0.710000,-0.190000,1.080000
1675451409,0.710000,-0.200000,1.080000
1675451409,0.710000,-0.200000,1.080000
1675451409,0.710000,-0.200000,1.080000
1675451409,0.720000,-0.200000,1.080000
1675451409,0.720000,-0.200000,1.070000
1675451409,0.730000,-0.190000,1.070000
1675451409,0.740000,-0.190000,1.060000
1675451409,0.740000,-0.190000,1.060000
1675451409,0.730000,-0.190000,1.060000
1675451409,0.730000,-0.200000,1.060000
1675451409,0.720000,-0.200000,1.060000
1675451409,0.720000,-0.200000,1.060000
1675451409,0.720000,-0.200000,1.070000
1675451409,0.710000,-0.200000,1.070000
1675451409,0.710000,-0.200000,1.070000
1675451409,0.700000,-0.200000,1.080000
1675451409,0.700000,-0.200000,1.080000
1675451409,0.700000,-0.200000,1.080000
1675451409,0.700000,-0.200000,1.090000
1675451409,0.700000,-0.190000,1.080000
1675451409,0.700000,-0.190000,1.080000
1675451409,0.710000,-0.190000,1.080000
1675451409,0.710000,-0.190000,1.070000
1675451409,0.710000,-0.180000,1.070000
1675451409,0.710000,-0.180000,1.080000
1675451409,0.710000,-0.180000,1.080000
1675451409,0.710000,-0.180000,1.080000
1675451409,0.710000,-0.180000,1.080000
1675451409,0.710000,-0.180000,1.080000
1675451409,0.710000,-0.170000,1.080000
1675451409,0.720000,-0.170000,1.080000
1675451409,0.720000,-0.160000,1.080000
1675451409,0.720000,-0.160000,1.080000
1675451409,0.720000,-0.150000,1.080000
1675451409,0.720000,-0.150000,1.080000
1675451409,0.710000,-0.150000,1.090000
1675451409,0.710000,-0.150000,1.090000
1675451409,0.720000,-0.150000,1.090000
1675451409,0.720000,-0.160000,1.090000
1675451409,0.720000,-0.160000,1.090000
1675451409,0.720000,-0.160000,1.090000
1675451409,0.720000,-0.170000,1.090000
1675451409,0.720000,-0.170000,1.080000
1675451409,0.730000,-0.170000,1.080000
1675451409,0.730000,-0.170000,1.080000
1675451409,0.730000,-0.170000,1.080000
1675451409,0.730000,-0.170000,1.070000
1675451409,0.730000,-0.180000,1.070000
1675451409,0.730000,-0.180000,1.070000
1675451409,0.730000,-0.180000,1.070000
1675451409,0.730000,-0.180000,1.070000
1675451409,0.720000,-0.180000,1.080000
1675451409,0.720000,-0.180000,1.090000
1675451409,0.720000,-0.180000,1.090000
1675451409,0.720000,-0.190000,1.090000
1675451409,0.730000,-0.190000,1.090000
1675451409,0.730000,-0.200000,1.090000
1675451409,0.730000,-0.200000,1.080000
1675451409,0.740000,-0.210000,1.080000
1675451409,0.750000,-0.210000,1.080000
1675451409,0.750000,-0.210000,1.080000
1675451409,0.750000,-0.200000,1.080000
1675451409,0.750000,-0.200000,1.090000
1675451409,0.750000,-0.200000,1.090000
1675451409,0.750000,-0.200000,1.090000
1675451409,0.750000,-0.210000,1.090000
1675451409,0.760000,-0.220000,1.090000
1675451409,0.760000,-0.220000,1.090000
1675451409,0.770000,-0.220000,1.080000
1675451409,0.770000,-0.230000,1.080000
1675451409,0.770000,-0.230000,1.080000
1675451409,0.780000,-0.230000,1.080000
1675451409,0.780000,-0.230000,1.080000
1675451409,0.770000,-0.230000,1.080000
1675451409,0.770000,-0.230000,1.080000
1675451409,0.770000,-0.230000,1.090000
1675451409,0.760000,-0.220000,1.090000
1675451409,0.760000,-0.220000,1.090000
1675451409,0.750000,-0.220000,1.090000
1675451409,0.750000,-0.220000,1.100000
1675451409,0.750000,-0.230000,1.090000
1675451409,0.750000,-0.230000,1.090000
1675451409,0.750000,-0.240000,1.080000
1675451409,0.750000,-0.240000,1.080000
1675451409,0.750000,-0.240000,1.080000
1675451409,0.750000,-0.240000,1.080000
1675451409,0.750000,-0.240000,1.080000
1675451409,0.750000,-0.230000,1.080000
1675451409,0.740000,-0.230000,1.080000
1675451409,0.740000,-0.230000,1.080000
1675451409,0.730000,-0.240000,1.080000
1675451409,0.730000,-0.240000,1.080000
1675451409,0.730000,-0.240000,1.090000
1675451409,0.730000,-0.240000,1.090000
1675451409,0.730000,-0.250000,1.090000
1675451409,0.730000,-0.250000,1.090000
1675451409,0.730000,-0.250000,1.090000
1675451409,0.730000,-0.250000,1.100000
1675451409,0.730000,-0.250000,1.100000
1675451409,0.720000,-0.250000,1.100000
1675451409,0.720000,-0.250000,1.100000
1675451409,0.720000,-0.250000,1.100000
1675451409,0.720000,-0.250000,1.100000
1675451409,0.720000,-0.260000,1.100000
1675451409,0.720000,-0.260000,1.090000
1675451409,0.720000,-0.260000,1.090000
1675451409,0.730000,-0.260000,1.090000
1675451409,0.730000,-0.270000,1.090000
1675451409,0.730000,-0.270000,1.090000
1675451409,0.730000,-0.270000,1.090000
1675451409,0.740000,-0.280000,1.090000
1675451409,0.740000,-0.280000,1.090000
1675451409,0.740000,-0.290000,1.090000
1675451409,0.740000,-0.290000,1.090000
1675451409,0.740000,-0.290000,1.090000
1675451409,0.740000,-0.290000,1.090000
1675451409,0.740000,-0.290000,1.090000
1675451409,0.740000,-0.300000,1.090000
1675451409,0.740000,-0.300000,1.100000
1675451409,0.740000,-0.300000,1.090000
1675451409,0.740000,-0.300000,1.090000
1675451409,0.740000,-0.300000,1.090000
1675451409,0.750000,-0.300000,1.090000
1675451409,0.750000,-0.300000,1.090000
1675451409,0.750000,-0.300000,1.090000
1675451409,0.750000,-0.310000,1.090000
1675451409,0.750000,-0.310000,1.100000
1675451409,0.740000,-0.310000,1.100000
1675451409,0.740000,-0.320000,1.100000
1675451409,0.740000,-0.320000,1.100000
1675451409,0.740000,-0.320000,1.110000
1675451409,0.730000,-0.330000,1.110000
1675451409,0.730000,-0.320000,1.110000
1675451409,0.720000,-0.320000,1.110000
1675451409,0.720000,-0.320000,1.110000
1675451409,0.720000,-0.320000,1.110000
1675451409,0.720000,-0.310000,1.100000
1675451409,0.730000,-0.310000,1.090000
1675451409,0.730000,-0.300000,1.090000
1675451409,0.740000,-0.300000,1.080000
1675451409,0.730000,-0.300000,1.090000
1675451409,0.720000,-0.290000,1.090000
1675451409,0.710000,-0.290000,1.090000
1675451409,0.710000,-0.290000,1.080000
1675451409,0.710000,-0.290000,1.080000
1675451409,0.710000,-0.280000,1.080000
1675451409,0.710000,-0.280000,1.080000
1675451409,0.710000,-0.270000,1.080000
1675451409,0.720000,-0.270000,1.080000
1675451409,0.720000,-0.260000,1.080000
1675451409,0.720000,-0.260000,1.070000
1675451409,0.720000,-0.260000,1.070000
1675451409,0.720000,-0.260000,1.070000
1675451409,0.730000,-0.260000,1.060000
1675451409,0.730000,-0.260000,1.060000
1675451409,0.730000,-0.270000,1.060000
1675451409,0.730000,-0.270000,1.060000
1675451409,0.730000,-0.270000,1.060000
1675451410,0.730000,-0.280000,1.060000
1675451410,0.740000,-0.280000,1.050000
1675451410,0.740000,-0.280000,1.050000
1675451410,0.740000,-0.290000,1.050000
1675451410,0.740000,-0.290000,1.050000
1675451410,0.740000,-0.290000,1.050000
1675451410,0.740000,-0.290000,1.050000
1675451410,0.740000,-0.290000,1.050000
1675451410,0.740000,-0.290000,1.050000
1675451410,0.730000,-0.290000,1.050000
1675451410,0.730000,-0.290000,1.050000
1675451410,0.720000,-0.290000,1.050000
1675451410,0.720000,-0.290000,1.050000
1675451410,0.720000,-0.290000,1.060000
1675451410,0.720000,-0.290000,1.060000
1675451410,0.720000,-0.290000,1.070000
1675451410,0.720000,-0.290000,1.070000
1675451410,0.720000,-0.280000,1.060000
1675451410,0.720000,-0.280000,1.060000
1675451410,0.720000,-0.280000,1.060000
1675451410,0.720000,-0.280000,1.060000
1675451410,0.720000,-0.280000,1.050000
1675451410,0.720000,-0.280000,1.050000
1675451410,0.720000,-0.280000,1.050000
1675451410,0.720000,-0.270000,1.050000
1675451410,0.720000,-0.270000,1.050000
1675451410,0.720000,-0.270000,1.050000
1675451410,0.720000,-0.270000,1.050000
1675451410,0.720000,-0.270000,1.040000
1675451410,0.720000,-0.270000,1.040000
1675451410,0.720000,-0.260000,1.040000
1675451410,0.720000,-0.260000,1.040000
1675451410,0.720000,-0.260000,1.040000
1675451410,0.720000,-0.260000,1.040000
1675451410,0.720000,-0.260000,1.040000
1675451410,0.720000,-0.260000,1.040000
1675451410,0.720000,-0.250000,1.040000
1675451410,0.720000,-0.250000,1.040000
1675451410,0.730000,-0.250000,1.040000
1675451410,0.730000,-0.250000,1.040000
1675451410,0.730000,-0.250000,1.040000
1675451410,0.730000,-0.250000,1.040000
1675451410,0.720000,-0.250000,1.050000
1675451410,0.710000,-0.250000,1.050000
1675451410,0.710000,-0.250000,1.050000
1675451410,0.710000,-0.250000,1.050000
1675451410,0.710000,-0.250000,1.050000
1675451410,0.710000,-0.240000,1.050000
1675451410,0.710000,-0.250000,1.050000
1675451410,0.710000,-0.260000,1.050000
1675451410,0.710000,-0.260000,1.050000
1675451410,0.700000,-0.260000,1.050000
1675451410,0.700000,-0.270000,1.050000
1675451410,0.700000,-0.260000,1.050000
1675451410,0.700000,-0.260000,1.050000
1675451410,0.700000,-0.260000,1.050000
1675451410,0.700000,-0.260000,1.050000
1675451410,0.700000,-0.260000,1.050000
1675451410,0.700000,-0.260000,1.060000
1675451410,0.700000,-0.270000,1.060000
1675451410,0.700000,-0.270000,1.060000
1675451410,0.690000,-0.270000,1.060000
1675451410,0.690000,-0.270000,1.060000
1675451410,0.690000,-0.270000,1.060000
1675451410,0.690000,-0.260000,1.060000
1675451410,0.700000,-0.260000,1.060000
1675451410,0.700000,-0.260000,1.060000
1675451410,0.700000,-0.250000,1.060000
1675451410,0.700000,-0.250000,1.060000
1675451410,0.700000,-0.250000,1.060000
1675451410,0.710000,-0.250000,1.060000
1675451410,0.710000,-0.250000,1.060000
1675451410,0.710000,-0.250000,1.060000
1675451410,0.700000,-0.250000,1.050000
1675451410,0.700000,-0.250000,1.050000
1675451410,0.700000,-0.250000,1.050000
1675451410,0.700000,-0.260000,1.040000
1675451410,0.700000,-0.260000,1.040000
1675451410,0.700000,-0.250000,1.040000
1675451410,0.700000,-0.250000,1.040000
1675451410,0.690000,-0.250000,1.040000
1675451410,0.680000,-0.250000,1.040000
1675451410,0.670000,-0.250000,1.040000
1675451410,0.670000,-0.240000,1.040000
1675451410,0.660000,-0.240000,1.050000
1675451410,0.650000,-0.240000,1.050000
1675451410,0.650000,-0.230000,1.040000
1675451410,0.650000,-0.230000,1.040000
1675451410,0.650000,-0.230000,1.040000
1675451410,0.650000,-0.240000,1.040000
1675451410,0.650000,-0.240000,1.040000
1675451410,0.640000,-0.240000,1.040000
1675451410,0.640000,-0.240000,1.040000
1675451410,0.640000,-0.230000,1.040000
1675451410,0.640000,-0.230000,1.040000
1675451410,0.650000,-0.230000,1.040000
1675451410,0.650000,-0.230000,1.040000
1675451410,0.650000,-0.230000,1.040000
1675451410,0.650000,-0.230000,1.030000
1675451410,0.650000,-0.240000,1.030000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.650000,-0.240000,1.020000
1675451410,0.650000,-0.230000,1.020000
1675451410,0.660000,-0.230000,1.020000
1675451410,0.660000,-0.230000,1.020000
1675451410,0.670000,-0.230000,1.020000
1675451410,0.670000,-0.230000,1.020000
1675451410,0.670000,-0.220000,1.020000
1675451410,0.670000,-0.220000,1.030000
1675451410,0.670000,-0.230000,1.020000
1675451410,0.670000,-0.230000,1.020000
1675451410,0.670000,-0.230000,1.020000
1675451410,0.670000,-0.230000,1.020000
1675451410,0.670000,-0.240000,1.020000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.660000,-0.240000,1.030000
1675451410,0.650000,-0.240000,1.040000
1675451410,0.640000,-0.240000,1.040000
1675451410,0.640000,-0.250000,1.050000
1675451410,0.630000,-0.240000,1.050000
1675451410,0.630000,-0.240000,1.050000
1675451410,0.630000,-0.240000,1.050000
1675451410,0.630000,-0.230000,1.050000
1675451410,0.630000,-0.230000,1.050000
1675451410,0.620000,-0.240000,1.050000
1675451410,0.620000,-0.240000,1.040000
1675451410,0.620000,-0.240000,1.040000
1675451410,0.630000,-0.240000,1.040000
1675451410,0.620000,-0.240000,1.030000
1675451410,0.620000,-0.240000,1.030000
1675451410,0.620000,-0.230000,1.030000
1675451410,0.620000,-0.230000,1.030000
1675451410,0.620000,-0.230000,1.030000
1675451410,0.620000,-0.220000,1.030000
1675451410,0.620000,-0.220000,1.030000
1675451410,0.620000,-0.210000,1.020000
1675451410,0.620000,-0.210000,1.020000
1675451410,0.620000,-0.210000,1.020000
1675451410,0.610000,-0.200000,1.020000
1675451410,0.610000,-0.200000,1.020000
1675451410,0.610000,-0.200000,1.010000
1675451410,0.610000,-0.200000,1.010000
1675451410,0.610000,-0.200000,1.010000
1675451410,0.610000,-0.190000,1.010000
1675451410,0.610000,-0.190000,1.010000
1675451410,0.610000,-0.190000,1.010000
1675451410,0.600000,-0.180000,1.020000
1675451410,0.600000,-0.180000,1.020000
1675451410,0.600000,-0.180000,1.020000
1675451410,0.600000,-0.180000,1.020000
1675451410,0.600000,-0.170000,1.010000
1675451410,0.600000,-0.170000,1.010000
1675451410,0.600000,-0.160000,1.010000
1675451410,0.600000,-0.160000,1.000000
1675451410,0.610000,-0.170000,1.000000
1675451410,0.610000,-0.170000,1.000000
1675451410,0.610000,-0.180000,1.000000
1675451410,0.610000,-0.180000,1.010000
1675451410,0.610000,-0.180000,1.010000
1675451410,0.610000,-0.180000,1.000000
1675451410,0.610000,-0.170000,1.000000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.980000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.610000,-0.180000,0.990000
1675451410,0.610000,-0.180000,0.990000
1675451410,0.600000,-0.180000,0.990000
1675451410,0.600000,-0.180000,1.000000
1675451410,0.600000,-0.180000,0.990000
1675451410,0.610000,-0.180000,0.990000
1675451410,0.610000,-0.180000,0.990000
1675451410,0.600000,-0.180000,1.000000
1675451410,0.600000,-0.180000,1.000000
1675451410,0.590000,-0.180000,1.000000
1675451410,0.590000,-0.180000,1.000000
1675451410,0.590000,-0.180000,1.000000
1675451410,0.590000,-0.180000,1.000000
1675451410,0.590000,-0.170000,1.000000
1675451410,0.590000,-0.170000,1.000000
1675451410,0.590000,-0.170000,1.000000
1675451410,0.600000,-0.170000,1.000000
1675451410,0.600000,-0.170000,1.000000
1675451410,0.600000,-0.170000,0.990000
1675451410,0.600000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.600000,-0.180000,0.980000
1675451410,0.600000,-0.180000,0.980000
1675451410,0.600000,-0.180000,0.980000
1675451410,0.600000,-0.180000,0.990000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.600000,-0.180000,0.990000
1675451410,0.600000,-0.190000,0.980000
1675451410,0.600000,-0.190000,0.980000
1675451410,0.590000,-0.190000,0.980000
1675451410,0.590000,-0.190000,0.980000
1675451410,0.590000,-0.190000,0.970000
1675451410,0.580000,-0.190000,0.980000
1675451410,0.580000,-0.190000,0.980000
1675451410,0.580000,-0.180000,0.980000
1675451410,0.580000,-0.180000,0.980000
1675451410,0.580000,-0.180000,0.980000
1675451410,0.580000,-0.180000,0.990000
1675451410,0.580000,-0.190000,0.990000
1675451410,0.580000,-0.180000,0.990000
1675451410,0.580000,-0.180000,0.990000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.590000,-0.190000,0.990000
1675451410,0.590000,-0.190000,0.990000
1675451410,0.590000,-0.190000,0.990000
1675451410,0.600000,-0.190000,0.990000
1675451410,0.600000,-0.190000,0.990000
1675451410,0.600000,-0.200000,0.990000
1675451410,0.600000,-0.200000,0.990000
1675451410,0.600000,-0.190000,0.990000
1675451410,0.600000,-0.190000,1.000000
1675451410,0.590000,-0.190000,1.000000
1675451410,0.590000,-0.190000,1.000000
1675451410,0.590000,-0.190000,1.000000
1675451410,0.590000,-0.190000,1.000000
1675451410,0.600000,-0.190000,1.000000
1675451410,0.600000,-0.190000,1.000000
1675451410,0.600000,-0.190000,1.000000
1675451410,0.600000,-0.180000,1.000000
1675451410,0.610000,-0.180000,0.990000
1675451410,0.610000,-0.180000,0.990000
1675451410,0.600000,-0.180000,0.990000
1675451410,0.600000,-0.180000,0.990000
1675451410,0.600000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.990000
1675451410,0.610000,-0.170000,0.980000
1675451410,0.600000,-0.170000,0.980000
1675451410,0.600000,-0.180000,0.980000
1675451410,0.600000,-0.180000,0.980000
1675451410,0.590000,-0.180000,0.990000
1675451410,0.590000,-0.170000,0.990000
1675451410,0.590000,-0.170000,0.990000
1675451410,0.590000,-0.170000,0.990000
1675451410,0.590000,-0.170000,0.990000
1675451410,0.580000,-0.170000,1.000000
1675451410,0.580000,-0.170000,1.000000
1675451410,0.580000,-0.170000,1.010000
1675451410,0.580000,-0.160000,1.010000
1675451410,0.580000,-0.160000,1.010000
1675451410,0.580000,-0.170000,1.010000
1675451410,0.580000,-0.170000,1.010000
1675451410,0.580000,-0.170000,1.010000
1675451410,0.590000,-0.170000,1.010000
1675451410,0.590000,-0.170000,1.010000
1675451410,0.590000,-0.170000,1.010000
1675451410,0.590000,-0.170000,1.000000
1675451410,0.590000,-0.170000,1.000000
1675451410,0.590000,-0.170000,1.000000
1675451410,0.580000,-0.170000,1.000000
1675451410,0.580000,-0.170000,1.000000
1675451410,0.590000,-0.180000,1.000000
1675451410,0.590000,-0.180000,1.000000
1675451410,0.590000,-0.190000,1.000000
